ec50_am,ec50_lm,efficacy,sum_nll_al,sum_nll_am,sum_nll_lm,sum_nll
0.49,1.6700000000000002,0.9095,73.86696341485059,0,46.051701859880914,119.9186652747315
0.49,1.69,0.9058,76.33581050014583,0,46.051701859880914,122.38751236002673
0.49,1.71,0.9028,78.45843367709602,0,46.051701859880914,124.51013553697695
0.49,1.73,0.9027,78.53099678050684,0,46.051701859880914,124.58269864038775
0.49,1.75,0.9067,75.71990199512311,0,46.051701859880914,121.77160385500403
0.49,1.77,0.9021,78.96878010562911,0,46.051701859880914,125.02048196551002
0.49,1.79,0.9068,75.65207292899503,0,46.051701859880914,121.70377478887593
0.49,1.81,0.9056,76.47400419853567,0,46.051701859880914,122.52570605841657
0.49,1.83,0.8989,81.37179120077822,0,46.051701859880914,127.42349306065913
0.49,1.85,0.9059,76.26689375675947,0,46.051701859880914,122.31859561664038
0.49,1.87,0.9007,80.00612622115723,0,46.051701859880914,126.05782808103814
0.49,1.89,0.9047,77.10178803892123,0,46.051701859880914,123.15348989880215
0.49,1.91,0.9062,76.06086576773761,0,46.051701859880914,122.11256762761852
0.49,1.93,0.9066,75.78785247092858,0,46.051701859880914,121.8395543308095
0.49,1.95,0.9013,79.5588525042267,0,46.051701859880914,125.61055436410763
0.49,1.97,0.8971,82.77237238464119,0,46.051701859880914,128.8240742445221
0.49,1.99,0.9024,78.74937424316474,0,46.051701859880914,124.80107610304566
0.51,0.01,0.9995,132.78825567971606,0,13.260944151007077,146.04919983072313
0.51,0.03,0.9997,140.10509177952875,0,13.029396893370077,153.13448867289884
0.51,0.05,0.9993,126.60466401726076,0,11.565804985874385,138.17046900313514
0.51,0.0699999999999999,0.9992,123.88772141998024,0,11.916006426566033,135.80372784654628
0.51,0.09,0.999,118.91356179580549,0,10.576720324925896,129.4902821207314
0.51,0.11,0.9993,126.60466401726076,0,11.565804985874385,138.17046900313514
0.51,0.13,0.9992,123.88772141998024,0,11.482039612947993,135.36976103292824
0.51,0.15,0.9993,126.60466401726076,0,10.441410406619562,137.04607442388033
0.51,0.17,0.9988,114.55565902248857,0,9.819058718414354,124.37471774090292
0.51,0.19,0.9987,112.60746886557615,0,9.324653590437276,121.93212245601343
0.51,0.21,0.9985,109.11304943225562,0,8.233588160653781,117.3466375929094
0.51,0.23,0.9988,114.55565902248857,0,7.643331168081065,122.19899019056963
0.51,0.25,0.9989,116.6552468154434,0,7.7472226526106445,124.40246946805405
0.51,0.27,0.9983,106.06468833183757,0,6.465813919794266,112.53050225163184
0.51,0.29,0.9979,100.96613633942634,0,5.956231934021601,106.92236827344794
0.51,0.31,0.9989,116.6552468154434,0,5.424036099913376,122.07928291535679
0.51,0.33,0.9975,96.81936967601841,0,5.263984449724628,102.08335412574304
0.51,0.35,0.9974,95.89372693315106,0,4.696881338162453,100.59060827131351
0.51,0.37,0.9966,89.45608347087834,0,4.274108552164812,93.73019202304314
0.51,0.39,0.9957,82.58160303987786,0,3.820937302885749,86.40254034276361
0.51,0.41,0.9961,85.65238403815427,0,3.5240142915313464,89.17639832968561
0.51,0.43,0.9951,78.27166193081794,0,3.3597461185118833,81.63140804932982
0.51,0.45,0.9941,72.18547990122576,0,3.2821051222395514,75.46758502346532
0.51,0.47,0.9946,75.06455483182084,0,3.2384110049029022,78.30296583672374
0.51,0.49,0.9934,68.62267370530009,0,3.3322687302246354,71.95494243552473
0.51,0.51,0.9917,61.691269112425076,0,3.4578853070057534,65.14915441943083
0.51,0.53,0.9924,64.29462327415132,0,3.5630884500976765,67.857711724249
0.51,0.55,0.9918,62.04452808125659,0,3.905083889018554,65.94961197027514
0.51,0.5700000000000001,0.988,51.82330769930899,0,4.12903729128181,55.9523449905908
0.51,0.59,0.99,56.47713221115417,0,4.49214635595868,60.96927856711285
0.51,0.61,0.9873,50.48041737454468,0,5.115990140519096,55.596407515063774
0.51,0.63,0.9863,48.77112074575448,0,6.3387523822026495,55.10987312795713
0.51,0.65,0.9842,45.84808532472491,0,6.811328575004785,52.6594138997297
0.51,0.67,0.9852,47.138118762141794,0,8.022769091732203,55.160887853873994
0.51,0.6900000000000001,0.9826,44.11292108902387,0,8.753027153819207,52.865948242843075
0.51,0.7100000000000001,0.9814,43.03997101277844,0,9.910749226922151,52.95072023970059
0.51,0.73,0.9781,40.902482004313526,0,11.09993414659781,52.00241615091134
0.51,0.75,0.9753,39.830989542889306,0,12.500967794778603,52.33195733766791
0.51,0.77,0.977,40.41064608385732,0,14.133178056096643,54.54382413995397
0.51,0.79,0.9726,39.299143255336745,0,15.65865685092346,54.95780010626021
0.51,0.81,0.9735,39.42804494137212,0,16.74517390873733,56.17321885010945
0.51,0.8300000000000001,0.9699,39.1676584857406,0,19.179983720882156,58.34764220662276
0.51,0.85,0.9659,39.569896783791826,0,21.774335612110196,61.344232395902026
0.51,0.87,0.9678,39.29861960155155,0,23.746815908189298,63.04543550974085
0.51,0.89,0.9661,39.53500524358096,0,26.659107526879417,66.19411277046038
0.51,0.91,0.9615,40.67375862624368,0,28.057413483798296,68.73117211004198
0.51,0.93,0.962,40.51819113306539,0,30.859324305481433,71.37751543854682
0.51,0.95,0.959,41.554760247970286,0,33.54483263962285,75.09959288759313
0.51,0.97,0.955,43.28569671604175,0,36.2593848685859,79.54508158462764
0.51,0.99,0.9536,43.97471057512329,0,38.337315373504865,82.31202594862816
0.51,1.01,0.9488,46.62248734578245,0,41.93488228991016,88.55736963569262
0.51,1.03,0.9458,48.4776329787713,0,43.325788788173384,91.80342176694468
0.51,1.05,0.9461,48.28578081740268,0,45.13444734498626,93.42022816238895
0.51,1.07,0.9414,51.44066886414894,0,45.7215534368408,97.16222230098974
0.51,1.09,0.9462,48.22213393665886,0,45.99914867121541,94.22128260787426
0.51,1.11,0.9402,52.29433430685702,0,46.04220644660353,98.33654075346055
0.51,1.13,0.9365,55.038087893790035,0,46.050672610135535,101.08876050392557
0.51,1.15,0.9378,54.05558307263317,0,46.051607189167115,100.10719026180028
0.51,1.17,0.9308,59.55038974902374,0,46.05169068538986,105.60208043441361
0.51,1.19,0.9353,55.96178117261333,0,46.05170040701134,102.01348157962467
0.51,1.21,0.9337,57.21687684854602,0,46.051701776948114,103.26857862549414
0.51,1.23,0.9291,60.94123196768701,0,46.0517018540873,106.9929338217743
0.51,1.25,0.9334,57.455012073755896,0,46.05170185937099,103.50671393312689
0.51,1.27,0.9262,63.29446005198452,0,46.05170185984696,109.34616191183147
0.51,1.29,0.9218,66.49327346214713,0,46.05170185988051,112.54497532202764
0.51,1.31,0.9172,69.23316628523048,0,46.051701859880836,115.28486814511132
0.51,1.33,0.9238,65.12325270181735,0,46.05170185988091,111.17495456169826
0.51,1.35,0.917,69.34762325614359,0,46.051701859880914,115.3993251160245
0.51,1.37,0.918,68.77509007649445,0,46.051701859880914,114.82679193637537
0.51,1.39,0.912,72.29383925134664,0,46.051701859880914,118.34554111122756
0.51,1.41,0.9082,74.71528068597797,0,46.051701859880914,120.7669825458589
0.51,1.43,0.9127,71.86676280686551,0,46.051701859880914,117.91846466674642
0.51,1.45,0.9101,73.48245704108929,0,46.051701859880914,119.5341589009702
0.51,1.47,0.9077,75.04709517523817,0,46.051701859880914,121.09879703511908
0.51,1.49,0.9011,79.70749673904162,0,46.051701859880914,125.75919859892252
0.51,1.51,0.9076,75.11382609369795,0,46.051701859880914,121.16552795357887
0.51,1.53,0.9086,74.45204190275633,0,46.051701859880914,120.50374376263724
0.51,1.55,0.9041,77.52564339176466,0,46.051701859880914,123.57734525164557
0.51,1.57,0.905,76.89145569063258,0,46.051701859880914,122.94315755051349
0.51,1.59,0.8976,82.37988313952461,0,46.051701859880914,128.43158499940552
0.51,1.61,0.9003,80.30653383025907,0,46.051701859880914,126.35823569013999
0.51,1.63,0.8991,81.21830631795696,0,46.051701859880914,127.27000817783787
0.51,1.65,0.8995,80.91263582024652,0,46.051701859880914,126.96433768012744
0.51,1.6700000000000002,0.8961,83.5651520197874,0,46.051701859880914,129.61685387966833
0.51,1.69,0.8985,81.68005271671092,0,46.051701859880914,127.73175457659184
0.51,1.71,0.8968,83.00911957240785,0,46.051701859880914,129.06082143228878
0.51,1.73,0.8989,81.37179120077822,0,46.051701859880914,127.42349306065913
0.51,1.75,0.8968,83.00911957240785,0,46.051701859880914,129.06082143228878
0.51,1.77,0.8984,81.75738611086778,0,46.051701859880914,127.80908797074869
0.51,1.79,0.8974,82.53656426774447,0,46.051701859880914,128.5882661276254
0.51,1.81,0.8974,82.53656426774447,0,46.051701859880914,128.5882661276254
0.51,1.83,0.8946,84.77345216687155,0,46.051701859880914,130.82515402675247
0.51,1.85,0.896,83.64499631634901,0,46.051701859880914,129.69669817622992
0.51,1.87,0.891,87.76299870564776,0,46.051701859880914,133.81470056552868
0.51,1.89,0.8953,84.20675597437288,0,46.051701859880914,130.2584578342538
0.51,1.91,0.8944,84.93626202330199,0,46.051701859880914,130.9879638831829
0.51,1.93,0.8917,87.1721432897096,0,46.051701859880914,133.22384514959052
0.51,1.95,0.8921,86.83653477036427,0,46.051701859880914,132.8882366302452
0.51,1.97,0.8957,83.88514145059953,0,46.051701859880914,129.93684331048044
0.51,1.99,0.8905,88.18775024338755,0,46.051701859880914,134.23945210326846
0.53,0.01,0.9997,140.10509177952875,0,13.260944151007077,153.36603593053582
0.53,0.03,0.9995,132.78825567971606,0,13.029396893370077,145.81765257308615
0.53,0.05,0.9996,136.30848045983072,0,11.565804985874385,147.8742854457051
0.53,0.0699999999999999,0.9985,109.11304943225562,0,11.916006426566033,121.02905585882165
0.53,0.09,0.9987,112.60746886557615,0,10.576720324925896,123.18418919050205
0.53,0.11,0.9992,123.88772141998024,0,11.565804985874385,135.45352640585463
0.53,0.13,0.9988,114.55565902248857,0,11.482039612947993,126.03769863543656
0.53,0.15,0.9992,123.88772141998024,0,10.441410406619562,134.3291318265998
0.53,0.17,0.9988,114.55565902248857,0,9.819058718414354,124.37471774090292
0.53,0.19,0.9989,116.6552468154434,0,9.324653590437276,125.97990040588068
0.53,0.21,0.9992,123.88772141998024,0,8.233588160653781,132.12130958063403
0.53,0.23,0.9977,98.7954195694269,0,7.643331168081065,106.43875073750796
0.53,0.25,0.9985,109.11304943225562,0,7.7472226526106445,116.86027208486627
0.53,0.27,0.9976,97.78526669680647,0,6.465813919794266,104.25108061660075
0.53,0.29,0.9978,99.85413133604075,0,5.956231934021601,105.81036327006235
0.53,0.31,0.9964,87.94922546508558,0,5.424036099913376,93.37326156499896
0.53,0.33,0.9973,95.00450762937052,0,5.263984449724628,100.26849207909515
0.53,0.35,0.9972,94.14791707782173,0,4.696881338162453,98.84479841598419
0.53,0.37,0.9959,84.10853016008018,0,4.274108552164812,88.38263871224498
0.53,0.39,0.996,84.87990082477026,0,3.820937302885749,88.70083812765601
0.53,0.41,0.9955,81.0925070349098,0,3.5240142915313464,84.61652132644114
0.53,0.43,0.9943,73.3005611456996,0,3.3597461185118833,76.66030726421148
0.53,0.45,0.9935,69.10182570225291,0,3.2821051222395514,72.38393082449247
0.53,0.47,0.9931,67.23914780136035,0,3.2384110049029022,70.47755880626325
0.53,0.49,0.9933,68.15268546404354,0,3.3322687302246354,71.48495419426818
0.53,0.51,0.9909,59.063719040826186,0,3.4578853070057534,62.52160434783194
0.53,0.53,0.99,56.47713221115417,0,3.5630884500976765,60.040220661251844
0.53,0.55,0.9881,52.025959230729335,0,3.905083889018554,55.93104311974789
0.53,0.5700000000000001,0.9889,53.75354365167209,0,4.12903729128181,57.8825809429539
0.53,0.59,0.9894,54.937528816457274,0,4.49214635595868,59.429675172415955
0.53,0.61,0.9869,49.76882991766284,0,5.115990140519096,54.88482005818194
0.53,0.63,0.9863,48.77112074575448,0,6.3387523822026495,55.10987312795713
0.53,0.65,0.9829,44.41021887118421,0,6.811328575004785,51.221547446189
0.53,0.67,0.9824,43.92142211642002,0,8.022769091732203,51.94419120815222
0.53,0.6900000000000001,0.9815,43.122638427644944,0,8.753027153819207,51.87566558146415
0.53,0.7100000000000001,0.9783,41.002640451864565,0,9.910749226922151,50.913389678786714
0.53,0.73,0.9738,39.48136261824674,0,11.09993414659781,50.58129676484455
0.53,0.75,0.9755,39.88861205480029,0,12.500967794778603,52.389579849578894
0.53,0.77,0.9745,39.62686032708967,0,14.133178056096643,53.76003838318631
0.53,0.79,0.9741,39.54004894354549,0,15.65865685092346,55.19870579446895
0.53,0.81,0.972,39.23799041390239,0,16.74517390873733,55.983164322639716
0.53,0.8300000000000001,0.9711,39.181400108919995,0,19.179983720882156,58.36138382980215
0.53,0.85,0.9621,40.48794520315845,0,21.774335612110196,62.26228081526865
0.53,0.87,0.9653,39.68309948367413,0,23.746815908189298,63.429915391863425
0.53,0.89,0.96,41.18238125243309,0,26.659107526879417,67.8414887793125
0.53,0.91,0.9585,41.75047950531993,0,28.057413483798296,69.80789298911823
0.53,0.93,0.9576,42.11820986016863,0,30.859324305481433,72.97753416565007
0.53,0.95,0.9578,42.034807575709245,0,33.54483263962285,75.57964021533209
0.53,0.97,0.954,43.77374853216473,0,36.2593848685859,80.03313340075063
0.53,0.99,0.9509,45.4125137790553,0,38.337315373504865,83.74982915256017
0.53,1.01,0.9451,48.93054106125513,0,41.93488228991016,90.86542335116529
0.53,1.03,0.9428,50.468634650649896,0,43.325788788173384,93.79442343882329
0.53,1.05,0.9404,52.150775078114904,0,45.13444734498626,97.28522242310117
0.53,1.07,0.9412,51.581654264687096,0,45.7215534368408,97.3032077015279
0.53,1.09,0.9347,56.42939827565162,0,45.99914867121541,102.42854694686703
0.53,1.11,0.9337,57.21687684854602,0,46.04220644660353,103.25908329514955
0.53,1.13,0.935,56.195120892252376,0,46.050672610135535,102.24579350238791
0.53,1.15,0.9332,57.61423345120015,0,46.051607189167115,103.66584064036726
0.53,1.17,0.9248,64.38237273498665,0,46.05169068538986,110.4340634203765
0.53,1.19,0.923,65.68958446034803,0,46.05170040701134,111.74128486735937
0.53,1.21,0.9229,65.75864462074352,0,46.051701776948114,111.81034639769163
0.53,1.23,0.9225,66.03103460311034,0,46.0517018540873,112.08273645719764
0.53,1.25,0.9184,68.54524166047865,0,46.05170185937099,114.59694351984965
0.53,1.27,0.9183,68.60279005770303,0,46.05170185984696,114.65449191754999
0.53,1.29,0.9126,71.92742803443174,0,46.05170185988051,117.97912989431225
0.53,1.31,0.9152,70.38430749688241,0,46.051701859880836,116.43600935676325
0.53,1.33,0.9072,75.38197331867063,0,46.05170185988091,121.43367517855154
0.53,1.35,0.9117,72.47862621960822,0,46.051701859880914,118.53032807948912
0.53,1.37,0.9016,79.33672844744248,0,46.051701859880914,125.3884303073234
0.53,1.39,0.9079,74.91400109686533,0,46.051701859880914,120.96570295674624
0.53,1.41,0.9009,79.85658847200176,0,46.051701859880914,125.90829033188268
0.53,1.43,0.9025,78.67646724557252,0,46.051701859880914,124.72816910545345
0.53,1.45,0.9053,76.68219294030646,0,46.051701859880914,122.73389480018739
0.53,1.47,0.8997,80.76045320414087,0,46.051701859880914,126.8121550640218
0.53,1.49,0.8942,85.09946724502386,0,46.051701859880914,131.15116910490477
0.53,1.51,0.8963,83.40577075164096,0,46.051701859880914,129.45747261152187
0.53,1.53,0.8938,85.42705674609597,0,46.051701859880914,131.47875860597688
0.53,1.55,0.8899,88.70037274825899,0,46.051701859880914,134.7520746081399
0.53,1.57,0.8962,83.48541009838262,0,46.051701859880914,129.53711195826352
0.53,1.59,0.8892,89.30236486383662,0,46.051701859880914,135.35406672371752
0.53,1.61,0.8918,87.08810209371349,0,46.051701859880914,133.1398039535944
0.53,1.63,0.8959,83.72494278781942,0,46.051701859880914,129.77664464770032
0.53,1.65,0.8925,86.50241966114548,0,46.051701859880914,132.5541215210264
0.53,1.6700000000000002,0.8918,87.08810209371349,0,46.051701859880914,133.1398039535944
0.53,1.69,0.8895,89.04385699790846,0,46.051701859880914,135.09555885778937
0.53,1.71,0.8869,91.30845430816197,0,46.051701859880914,137.3601561680429
0.53,1.73,0.887,91.22038766611966,0,46.051701859880914,137.27208952600057
0.53,1.75,0.8924,86.5858075059061,0,46.051701859880914,132.63750936578703
0.53,1.77,0.8838,94.07083645896287,0,46.051701859880914,140.1225383188438
0.53,1.79,0.8838,94.07083645896287,0,46.051701859880914,140.1225383188438
0.53,1.81,0.8791,98.32549198273934,0,46.051701859880914,144.37719384262024
0.53,1.83,0.8841,93.8011114128265,0,46.051701859880914,139.8528132727074
0.53,1.85,0.8822,95.51551527683793,0,46.051701859880914,141.56721713671885
0.53,1.87,0.8797,97.78236117359901,0,46.051701859880914,143.83406303347994
0.53,1.89,0.8864,91.74986115789348,0,46.051701859880914,137.80156301777438
0.53,1.91,0.8849,93.08408528688477,0,46.051701859880914,139.1357871467657
0.53,1.93,0.8761,101.0116938175431,0,46.051701859880914,147.063395677424
0.53,1.95,0.8798,97.69174722408191,0,46.051701859880914,143.74344908396282
0.53,1.97,0.885,92.99470441591835,0,46.051701859880914,139.04640627579926
0.53,1.99,0.8832,94.6114919071711,0,46.051701859880914,140.663193767052
0.55,0.01,0.9999,151.6098601692867,0,13.260944151007077,164.87080432029376
0.55,0.03,0.9993,126.60466401726076,0,13.029396893370077,139.63406091063084
0.55,0.05,0.9996,136.30848045983072,0,11.565804985874385,147.8742854457051
0.55,0.0699999999999999,0.9988,114.55565902248857,0,11.916006426566033,126.4716654490546
0.55,0.09,0.9996,136.30848045983072,0,10.576720324925896,146.88520078475662
0.55,0.11,0.9991,121.32765049893527,0,11.565804985874385,132.89345548480966
0.55,0.13,0.9988,114.55565902248857,0,11.482039612947993,126.03769863543656
0.55,0.15,0.999,118.91356179580549,0,10.441410406619562,129.35497220242505
0.55,0.17,0.9988,114.55565902248857,0,9.819058718414354,124.37471774090292
0.55,0.19,0.9984,107.5393148071887,0,9.324653590437276,116.86396839762598
0.55,0.21,0.9991,121.32765049893527,0,8.233588160653781,129.56123865958904
0.55,0.23,0.9981,103.37193380481251,0,7.643331168081065,111.01526497289358
0.55,0.25,0.9981,103.37193380481251,0,7.7472226526106445,111.11915645742316
0.55,0.27,0.9979,100.96613633942634,0,6.465813919794266,107.43195025922061
0.55,0.29,0.9964,87.94922546508558,0,5.956231934021601,93.90545739910718
0.55,0.31,0.9966,89.45608347087834,0,5.424036099913376,94.88011957079172
0.55,0.33,0.9962,86.42287577270113,0,5.263984449724628,91.68686022242576
0.55,0.35,0.9967,90.20843835553514,0,4.696881338162453,94.90531969369759
0.55,0.37,0.9949,76.9468593430798,0,4.274108552164812,81.2209678952446
0.55,0.39,0.9955,81.0925070349098,0,3.820937302885749,84.91344433779555
0.55,0.41,0.9947,75.67838017189904,0,3.5240142915313464,79.20239446343038
0.55,0.43,0.9935,69.10182570225291,0,3.3597461185118833,72.46157182076479
0.55,0.45,0.9935,69.10182570225291,0,3.2821051222395514,72.38393082449247
0.55,0.47,0.9925,64.69290947047458,0,3.2384110049029022,67.93132047537748
0.55,0.49,0.9911,59.689267421053984,0,3.3322687302246354,63.02153615127862
0.55,0.51,0.9914,60.665860103804945,0,3.4578853070057534,64.1237454108107
0.55,0.53,0.9877,51.23191872629846,0,3.5630884500976765,54.79500717639613
0.55,0.55,0.9881,52.025959230729335,0,3.905083889018554,55.93104311974789
0.55,0.5700000000000001,0.9883,52.43982471146041,0,4.12903729128181,56.56886200274222
0.55,0.59,0.9862,48.612529789786805,0,4.49214635595868,53.104676145745486
0.55,0.61,0.9863,48.77112074575448,0,5.115990140519096,53.887110886273575
0.55,0.63,0.9831,44.61529879410112,0,6.3387523822026495,50.95405117630377
0.55,0.65,0.9808,42.56810689517966,0,6.811328575004785,49.37943547018445
0.55,0.67,0.9817,43.291532892865426,0,8.022769091732203,51.31430198459763
0.55,0.6900000000000001,0.9785,41.10625140625045,0,8.753027153819207,49.859278560069654
0.55,0.7100000000000001,0.9767,40.293058312846085,0,9.910749226922151,50.203807539768235
0.55,0.73,0.9741,39.54004894354549,0,11.09993414659781,50.6399830901433
0.55,0.75,0.9715,39.20147634413399,0,12.500967794778603,51.70244413891259
0.55,0.77,0.972,39.23799041390239,0,14.133178056096643,53.371168469999034
0.55,0.79,0.9679,39.28820155458064,0,15.65865685092346,54.9468584055041
0.55,0.81,0.9692,39.19026747336605,0,16.74517390873733,55.93544138210338
0.55,0.8300000000000001,0.9636,40.07021133917461,0,19.179983720882156,59.25019506005677
0.55,0.85,0.9642,39.92272163260861,0,21.774335612110196,61.697057244718806
0.55,0.87,0.959,41.554760247970286,0,23.746815908189298,65.30157615615958
0.55,0.89,0.9567,42.50511943369453,0,26.659107526879417,69.16422696057396
0.55,0.91,0.9545,43.52712826346077,0,28.057413483798296,71.58454174725907
0.55,0.93,0.954,43.77374853216473,0,30.859324305481433,74.63307283764617
0.55,0.95,0.9547,43.42992705381215,0,33.54483263962285,76.974759693435
0.55,0.97,0.9509,45.4125137790553,0,36.2593848685859,81.6718986476412
0.55,0.99,0.9429,50.40021656892505,0,38.337315373504865,88.73753194242991
0.55,1.01,0.9458,48.4776329787713,0,41.93488228991016,90.41251526868146
0.55,1.03,0.9379,53.98081408006036,0,43.325788788173384,97.30660286823374
0.55,1.05,0.9358,55.57500593359004,0,45.13444734498626,100.7094532785763
0.55,1.07,0.9331,57.69398072295637,0,45.7215534368408,103.41553415979718
0.55,1.09,0.9329,57.85374346800509,0,45.99914867121541,103.8528921392205
0.55,1.11,0.9284,61.5147008243336,0,46.04220644660353,107.55690727093713
0.55,1.13,0.9263,63.21499037039367,0,46.050672610135535,109.26566298052921
0.55,1.15,0.9274,62.33016238604841,0,46.051607189167115,108.38176957521551
0.55,1.17,0.9234,65.40947995008119,0,46.05169068538986,111.46117063547105
0.55,1.19,0.915,70.50073552057339,0,46.05170040701134,116.55243592758472
0.55,1.21,0.9169,69.40487130714014,0,46.051701776948114,115.45657308408826
0.55,1.23,0.9079,74.91400109686533,0,46.0517018540873,120.96570295095263
0.55,1.25,0.9105,73.22857748203084,0,46.05170185937099,119.28027934140184
0.55,1.27,0.9141,71.02895839782978,0,46.05170185984696,117.08066025767674
0.55,1.29,0.909,74.19077405018285,0,46.05170185988051,120.24247591006336
0.55,1.31,0.8985,81.68005271671092,0,46.051701859880836,127.73175457659175
0.55,1.33,0.8971,82.77237238464119,0,46.05170185988091,128.82407424452208
0.55,1.35,0.901,79.78198676082677,0,46.051701859880914,125.83368862070768
0.55,1.37,0.8983,81.83482633324594,0,46.051701859880914,127.88652819312685
0.55,1.39,0.8958,83.80499123317801,0,46.051701859880914,129.85669309305894
0.55,1.41,0.8968,83.00911957240785,0,46.051701859880914,129.06082143228878
0.55,1.43,0.8982,81.9123731944952,0,46.051701859880914,127.96407505437611
0.55,1.45,0.8867,91.48480422774041,0,46.051701859880914,137.53650608762132
0.55,1.47,0.8866,91.57308624629309,0,46.051701859880914,137.624788106174
0.55,1.49,0.8924,86.5858075059061,0,46.051701859880914,132.63750936578703
0.55,1.51,0.8817,95.96852976502844,0,46.051701859880914,142.02023162490934
0.55,1.53,0.8847,93.26301776534899,0,46.051701859880914,139.3147196252299
0.55,1.55,0.8891,89.38870249933589,0,46.051701859880914,135.4404043592168
0.55,1.57,0.8771,100.12373838946984,0,46.051701859880914,146.17544024935074
0.55,1.59,0.8846,93.35256748624269,0,46.051701859880914,139.4042693461236
0.55,1.61,0.8795,97.96351893601324,0,46.051701859880914,144.01522079589415
0.55,1.63,0.8753,101.71475968011143,0,46.051701859880914,147.76646153999235
0.55,1.65,0.8826,95.15353136613525,0,46.051701859880914,141.20523322601616
0.55,1.6700000000000002,0.8804,97.14770793506077,0,46.051701859880914,143.1994097949417
0.55,1.69,0.8816,96.05918797409933,0,46.051701859880914,142.11088983398025
0.55,1.71,0.8741,102.75524259463313,0,46.051701859880914,148.80694445451405
0.55,1.73,0.8779,99.40735837495504,0,46.051701859880914,145.45906023483596
0.55,1.75,0.8749,102.06355316233565,0,46.051701859880914,148.11525502221656
0.55,1.77,0.8723,104.28133349493673,0,46.051701859880914,150.33303535481764
0.55,1.79,0.8727,103.94584252991052,0,46.051701859880914,149.99754438979144
0.55,1.81,0.8716,104.86359694701335,0,46.051701859880914,150.91529880689427
0.55,1.83,0.8733,103.43872060817097,0,46.051701859880914,149.4904224680519
0.55,1.85,0.8737,103.09802443926424,0,46.051701859880914,149.14972629914516
0.55,1.87,0.8705,105.76690892985636,0,46.051701859880914,151.81861078973728
0.55,1.89,0.8795,97.96351893601324,0,46.051701859880914,144.01522079589415
0.55,1.91,0.8686,107.29891819338273,0,46.051701859880914,153.35062005326364
0.55,1.93,0.8685,107.37873831999866,0,46.051701859880914,153.43044017987958
0.55,1.95,0.871,105.35799593430077,0,46.051701859880914,151.40969779418168
0.55,1.97,0.8718,104.69785180813457,0,46.051701859880914,150.7495536680155
0.55,1.99,0.8717,104.78078490888187,0,46.051701859880914,150.83248676876278
0.5700000000000001,0.01,0.9991,121.32765049893527,0,13.260944151007077,134.58859464994234
0.5700000000000001,0.03,0.9993,126.60466401726076,0,13.029396893370077,139.63406091063084
0.5700000000000001,0.05,0.9989,116.6552468154434,0,11.565804985874385,128.2210518013178
0.5700000000000001,0.0699999999999999,0.9993,126.60466401726076,0,11.916006426566033,138.5206704438268
0.5700000000000001,0.09,0.9988,114.55565902248857,0,10.576720324925896,125.13237934741447
0.5700000000000001,0.11,0.9991,121.32765049893527,0,11.565804985874385,132.89345548480966
0.5700000000000001,0.13,0.9992,123.88772141998024,0,11.482039612947993,135.36976103292824
0.5700000000000001,0.15,0.9989,116.6552468154434,0,10.441410406619562,127.09665722206297
0.5700000000000001,0.17,0.9992,123.88772141998024,0,9.819058718414354,133.7067801383946
0.5700000000000001,0.19,0.9987,112.60746886557615,0,9.324653590437276,121.93212245601343
0.5700000000000001,0.21,0.9986,110.79795651489594,0,8.233588160653781,119.03154467554972
0.5700000000000001,0.23,0.9982,104.67861175660583,0,7.643331168081065,112.3219429246869
0.5700000000000001,0.25,0.9984,107.5393148071887,0,7.7472226526106445,115.28653745979935
0.5700000000000001,0.27,0.9976,97.78526669680647,0,6.465813919794266,104.25108061660075
0.5700000000000001,0.29,0.9974,95.89372693315106,0,5.956231934021601,101.84995886717266
0.5700000000000001,0.31,0.9967,90.20843835553514,0,5.424036099913376,95.63247445544852
0.5700000000000001,0.33,0.9961,85.65238403815427,0,5.263984449724628,90.9163684878789
0.5700000000000001,0.35,0.9952,78.95562565251271,0,4.696881338162453,83.65250699067516
0.5700000000000001,0.37,0.9964,87.94922546508558,0,4.274108552164812,92.22333401725038
0.5700000000000001,0.39,0.9946,75.06455483182084,0,3.820937302885749,78.8854921347066
0.5700000000000001,0.41,0.9948,76.30570838600948,0,3.5240142915313464,79.82972267754083
0.5700000000000001,0.43,0.9936,69.59041823136064,0,3.3597461185118833,72.95016434987252
0.5700000000000001,0.45,0.9922,63.51867622119117,0,3.2821051222395514,66.80078134343073
0.5700000000000001,0.47,0.9917,61.691269112425076,0,3.2384110049029022,64.92968011732798
0.5700000000000001,0.49,0.9907,58.457548239498614,0,3.3322687302246354,61.78981696972325
0.5700000000000001,0.51,0.9889,53.75354365167209,0,3.4578853070057534,57.21142895867784
0.5700000000000001,0.53,0.9894,54.937528816457274,0,3.5630884500976765,58.50061726655495
0.5700000000000001,0.55,0.9875,50.8510206428479,0,3.905083889018554,54.756104531866455
0.5700000000000001,0.5700000000000001,0.9855,47.55993922465776,0,4.12903729128181,51.68897651593957
0.5700000000000001,0.59,0.9846,46.34351026742075,0,4.49214635595868,50.83565662337943
0.5700000000000001,0.61,0.9825,44.01651177138231,0,5.115990140519096,49.13250191190141
0.5700000000000001,0.63,0.9817,43.291532892865426,0,6.3387523822026495,49.630285275068076
0.5700000000000001,0.65,0.9801,42.067443861404875,0,6.811328575004785,48.87877243640966
